,level_0,index,log_price,accommodates,city,number_of_reviews,review_scores_rating,grade
4271,4899,6382,5.075173815233828,2,Chicago,19,98.0,A
4272,4900,6384,5.0106352940962555,2,NYC,6,95.0,A
4273,4901,6385,4.0943445622221,4,NYC,10,96.0,A
4274,4902,6386,5.1647859739235145,8,NYC,64,82.0,B
4275,4903,6388,5.003946305945459,2,NYC,38,96.0,A
4276,4904,6389,4.0943445622221,1,NYC,3,93.0,A
4277,4905,6390,4.248495242049359,2,Boston,41,97.0,A
4278,4906,6391,4.700480365792417,9,LA,2,100.0,A
4279,4907,6392,4.74493212836325,3,LA,2,100.0,A
4280,4909,6395,4.59511985013459,1,NYC,30,99.0,A
4281,4910,6396,5.105945473900579,4,LA,37,92.0,A
4282,4911,6397,4.553876891600541,6,LA,9,96.0,A
4283,4912,6398,5.991464547107983,8,NYC,15,99.0,A
4284,4913,6400,4.9344739331306915,4,SF,25,97.0,A
4285,4914,6401,4.90527477843843,2,NYC,9,98.0,A
4286,4915,6402,4.0943445622221,2,LA,20,92.0,A
4287,4916,6403,4.74493212836325,4,LA,92,99.0,A
4288,4917,6404,4.174387269895637,3,NYC,6,100.0,A
4289,4918,6405,4.143134726391533,3,NYC,15,97.0,A
4290,4919,6406,4.634728988229637,2,NYC,26,94.0,A
4291,4920,6407,4.812184355372417,2,NYC,8,98.0,A
4292,4921,6408,5.6167710976665735,3,NYC,3,100.0,A
4293,4922,6409,5.66988092298052,3,LA,6,73.0,C
4294,4925,6413,4.859812404361672,3,Boston,3,80.0,B
4295,4926,6414,5.17614973257383,3,NYC,13,94.0,A
4296,4927,6415,5.0106352940962555,2,NYC,2,90.0,A
4297,4928,6416,4.574710978503383,2,NYC,3,93.0,A
4298,4929,6417,4.0943445622221,2,LA,118,97.0,A
4299,4930,6418,5.978885764901122,6,Boston,1,80.0,B
4300,4931,6419,4.836281906951479,3,Boston,3,100.0,A
4301,4932,6422,4.990432586778736,2,NYC,27,97.0,A
4302,4933,6423,6.520621127558696,6,LA,4,100.0,A
4303,4934,6425,4.553876891600541,1,DC,37,96.0,A
4304,4935,6426,4.605170185988092,3,LA,56,93.0,A
4305,4936,6428,5.105945473900579,3,SF,4,100.0,A
4306,4937,6430,4.700480365792417,2,Boston,96,98.0,A
4307,4938,6431,4.787491742782046,3,LA,20,96.0,A
4308,4939,6435,4.4998096703302615,4,LA,31,86.0,B
4309,4940,6436,4.941642422609304,3,LA,15,93.0,A
4310,4941,6437,6.645090969505644,6,Boston,17,99.0,A
4311,4942,6440,4.4998096703302615,2,NYC,23,96.0,A
4312,4943,6442,4.74493212836325,1,NYC,3,100.0,A
4313,4944,6443,5.6167710976665735,4,NYC,3,90.0,A
4314,4947,6449,4.867534450455582,4,NYC,2,100.0,A
4315,4948,6451,4.0943445622221,3,NYC,16,91.0,A
4316,4949,6452,5.003946305945459,3,LA,8,98.0,A
4317,4950,6453,5.220355825078324,2,LA,159,92.0,A
4318,4951,6454,5.5174528964647065,6,DC,7,100.0,A
4319,4952,6455,4.4998096703302615,3,DC,7,100.0,A
4320,4953,6456,5.5174528964647065,9,NYC,14,91.0,A
4321,4954,6457,4.48863636973214,2,LA,26,98.0,A
4322,4955,6458,4.382026634673881,1,SF,14,96.0,A
4323,4957,6460,5.857933154483459,4,SF,1,100.0,A
4324,4958,6461,5.293304824724492,2,NYC,52,94.0,A
4325,4959,6462,4.31748811353631,2,LA,2,100.0,A
4326,4960,6464,6.052089168924417,5,LA,6,100.0,A
4327,4961,6467,4.0943445622221,2,NYC,4,100.0,A
4328,4962,6468,4.6913478822291435,2,LA,63,98.0,A
4329,4963,6472,4.0943445622221,2,LA,18,90.0,A
4330,4964,6473,5.459585514144161,6,NYC,115,93.0,A
4331,4965,6475,4.4998096703302615,3,DC,16,100.0,A
4332,4966,6477,4.8283137373023015,2,LA,36,100.0,A
4333,4967,6478,4.8283137373023015,4,LA,19,98.0,A
4334,4968,6479,5.857933154483459,8,LA,2,100.0,A
4335,4969,6480,5.389071729816501,4,NYC,1,100.0,A
4336,4970,6482,4.174387269895637,2,SF,4,95.0,A
4337,4971,6483,5.393627546352364,4,LA,12,98.0,A
4338,4972,6484,4.248495242049359,2,NYC,28,100.0,A
4339,4973,6485,5.393627546352364,8,LA,35,94.0,A
4340,4974,6486,4.787491742782046,4,LA,20,93.0,A
4341,4975,6487,4.700480365792417,4,Boston,12,97.0,A
4342,4976,6488,4.248495242049359,1,SF,1,100.0,A
4343,4977,6490,5.416100402204419,7,LA,9,98.0,A
4344,4978,6491,5.521460917862246,4,NYC,10,100.0,A
4345,4979,6493,4.718498871295094,2,DC,53,94.0,A
4346,4980,6496,5.4380793089231965,5,NYC,36,98.0,A
4347,4981,6498,4.605170185988092,2,NYC,3,80.0,B
4348,4983,6501,4.0943445622221,2,NYC,1,100.0,A
4349,4984,6502,4.442651256490317,2,NYC,83,95.0,A
4350,4985,6503,4.941642422609304,2,SF,4,95.0,A
4351,4986,6504,5.5174528964647065,5,DC,38,85.0,B
4352,4987,6505,4.6443908991413725,4,DC,28,99.0,A
4353,4988,6506,5.293304824724492,6,LA,5,92.0,A
4354,4989,6509,4.007333185232471,1,LA,14,100.0,A
4355,4990,6510,5.135798437050261,4,NYC,27,89.0,B
4356,4991,6511,5.598421958998375,4,NYC,5,100.0,A
4357,4992,6512,6.3543700407973525,12,DC,19,92.0,A
4358,4993,6513,4.31748811353631,2,NYC,3,93.0,A
4359,4995,6517,5.293304824724492,6,LA,74,88.0,B
4360,4996,6522,4.007333185232471,2,Chicago,40,98.0,A
4361,4997,6523,5.247024072160486,2,NYC,91,97.0,A
4362,4998,6526,4.07753744390572,2,NYC,18,81.0,B
4363,4999,6527,4.997212273764115,3,LA,18,93.0,A
4364,5001,6530,5.2832037287379885,4,LA,64,98.0,A
4365,5002,6534,5.521460917862246,2,NYC,3,80.0,B
4366,5005,6538,5.416100402204419,4,LA,32,98.0,A
4367,5006,6539,5.293304824724492,6,NYC,8,91.0,A
4368,5007,6540,4.3694478524670215,1,NYC,9,93.0,A
4369,5008,6541,5.521460917862246,6,DC,1,100.0,A
4370,5009,6542,4.442651256490317,2,NYC,5,96.0,A
4371,5010,6543,5.272999558563747,4,Chicago,20,100.0,A
4372,5011,6544,5.703782474656202,6,Boston,7,94.0,A
4373,5012,6546,4.564348191467836,1,NYC,3,100.0,A
4374,5013,6547,5.272999558563747,4,LA,31,99.0,A
4375,5014,6548,5.0689042022202315,6,NYC,7,74.0,C
4376,5016,6550,4.605170185988092,4,NYC,18,98.0,A
4377,5017,6551,4.90527477843843,2,NYC,2,100.0,A
4378,5018,6552,4.787491742782046,2,SF,26,96.0,A
4379,5019,6554,5.0106352940962555,5,LA,1,100.0,A
4380,5021,6557,5.298317366548036,2,Boston,16,84.0,B
4381,5023,6559,4.976733742420574,2,SF,64,98.0,A
4382,5024,6560,4.442651256490317,2,NYC,1,100.0,A
4383,5026,6562,5.075173815233828,2,SF,12,98.0,A
4384,5027,6563,5.298317366548036,7,Chicago,13,97.0,A
4385,5028,6564,4.927253685157205,6,LA,26,100.0,A
4386,5029,6566,4.23410650459726,2,NYC,30,99.0,A
4387,5031,6568,4.3694478524670215,2,NYC,178,99.0,A
4388,5032,6569,4.605170185988092,2,NYC,10,96.0,A
4389,5033,6570,4.430816798843313,1,NYC,2,100.0,A
4390,5035,6574,4.90527477843843,9,LA,19,89.0,B
4391,5036,6575,4.442651256490317,2,NYC,16,86.0,B
4392,5037,6577,4.31748811353631,2,LA,5,88.0,B
4393,5038,6579,4.605170185988092,2,DC,1,100.0,A
4394,5039,6580,5.298317366548036,4,DC,22,89.0,B
4395,5040,6584,4.605170185988092,2,NYC,21,94.0,A
4396,5041,6587,5.726847747587197,4,Boston,1,100.0,A
4397,5042,6588,4.672828834461906,2,LA,47,99.0,A
4398,5043,6590,5.68697535633982,4,SF,6,100.0,A
4399,5045,6593,5.1929568508902095,4,Boston,82,97.0,A
4400,5046,6594,4.382026634673881,10,LA,61,95.0,A
4401,5048,6596,5.272999558563747,4,LA,66,85.0,B
4402,5049,6597,4.382026634673881,4,NYC,30,99.0,A
4403,5050,6600,4.553876891600541,2,NYC,71,93.0,A
4404,5051,6601,4.859812404361672,4,Boston,3,73.0,C
4405,5052,6602,5.1298987149230735,4,SF,5,96.0,A
4406,5053,6603,5.857933154483459,2,Boston,7,100.0,A
4407,5055,6605,5.0106352940962555,2,NYC,9,96.0,A
4408,5057,6609,4.430816798843313,4,LA,61,97.0,A
4409,5058,6611,4.532599493153255,2,LA,13,97.0,A
4410,5059,6612,4.394449154672439,2,NYC,5,95.0,A
4411,5060,6613,4.543294782270004,2,LA,48,99.0,A
4412,5061,6615,5.3706380281276624,4,NYC,52,98.0,A
4413,5062,6616,4.0943445622221,2,LA,11,95.0,A
4414,5064,6619,4.990432586778736,4,Boston,163,95.0,A
4415,5065,6620,4.174387269895637,4,Chicago,65,99.0,A
4416,5067,6623,5.075173815233828,4,LA,1,100.0,A
4417,5070,6626,4.74493212836325,2,Boston,2,100.0,A
4418,5071,6627,4.584967478670572,2,LA,1,100.0,A
4419,5072,6628,5.5174528964647065,4,LA,1,100.0,A
4420,5073,6629,4.31748811353631,2,NYC,26,91.0,A
4421,5074,6630,4.8283137373023015,2,Chicago,29,95.0,A
4422,5075,6631,4.605170185988092,5,Chicago,30,95.0,A
4423,5076,6632,4.48863636973214,2,NYC,104,84.0,B
4424,5077,6633,4.890349128221754,6,SF,17,96.0,A
4425,5078,6634,4.248495242049359,4,LA,302,93.0,A
4426,5079,6635,4.584967478670572,6,LA,14,90.0,A
4427,5080,6636,4.653960350157523,6,LA,28,90.0,A
4428,5082,6639,5.075173815233828,4,SF,27,99.0,A
4429,5083,6640,4.4067192472642525,4,DC,1,100.0,A
4430,5084,6641,6.396929655216146,4,SF,7,100.0,A
4431,5085,6642,5.247024072160486,4,NYC,4,93.0,A
4432,5086,6643,4.23410650459726,2,LA,62,92.0,A
4433,5087,6644,4.219507705176107,3,LA,35,97.0,A
4434,5088,6645,4.859812404361672,2,LA,128,98.0,A
4435,5089,6646,6.906754778648554,8,LA,15,93.0,A
4436,5090,6647,4.584967478670572,2,LA,40,94.0,A
4437,5091,6648,4.976733742420574,4,NYC,38,98.0,A
4438,5092,6650,4.8283137373023015,2,LA,36,91.0,A
4439,5093,6651,4.976733742420574,2,LA,13,92.0,A
4440,5094,6652,4.382026634673881,2,NYC,6,97.0,A
4441,5095,6653,4.442651256490317,2,NYC,3,93.0,A
4442,5096,6654,4.8283137373023015,2,SF,8,100.0,A
4443,5097,6655,4.59511985013459,2,Boston,6,97.0,A
4444,5098,6656,5.0106352940962555,2,NYC,4,100.0,A
4445,5100,6659,4.143134726391533,2,NYC,1,100.0,A
4446,5101,6660,6.551080335043403,10,NYC,14,99.0,A
4447,5102,6662,4.3694478524670215,2,LA,1,100.0,A
4448,5103,6664,4.8283137373023015,6,DC,21,98.0,A
4449,5104,6666,4.7791234931115305,4,Boston,4,93.0,A
4450,5105,6667,4.941642422609304,5,LA,1,100.0,A
4451,5106,6669,5.214935757608987,4,NYC,46,83.0,B
4452,5107,6670,4.0943445622221,2,DC,8,90.0,A
4453,5108,6672,5.48063892334199,2,NYC,25,92.0,A
4454,5109,6674,5.0106352940962555,2,LA,3,100.0,A
4455,5110,6675,4.330733340286331,2,LA,13,98.0,A
4456,5111,6676,6.309918278226516,4,SF,14,94.0,A
4457,5112,6678,4.941642422609304,2,NYC,36,98.0,A
4458,5113,6679,4.919980925828125,2,NYC,3,93.0,A
4459,5114,6680,5.062595033026967,2,LA,7,100.0,A
4460,5115,6681,4.787491742782046,1,NYC,5,95.0,A
4461,5116,6682,5.293304824724492,4,Boston,8,100.0,A
4462,5117,6683,4.382026634673881,1,LA,1,100.0,A
4463,5119,6687,4.8283137373023015,4,NYC,2,100.0,A
4464,5120,6688,4.90527477843843,2,NYC,9,95.0,A
4465,5121,6689,5.0106352940962555,5,NYC,58,98.0,A
4466,5122,6690,4.219507705176107,2,LA,32,97.0,A
4467,5123,6691,4.343805421853683,2,SF,3,100.0,A
4468,5124,6694,4.709530201312334,6,LA,3,100.0,A
4469,5125,6695,5.6167710976665735,6,NYC,1,80.0,B
4470,5126,6696,4.553876891600541,2,NYC,14,93.0,A
4471,5127,6697,4.605170185988092,2,NYC,66,97.0,A
4472,5128,6699,4.07753744390572,1,NYC,9,94.0,A
4473,5129,6700,4.700480365792417,2,NYC,28,94.0,A
4474,5130,6702,4.605170185988092,2,NYC,4,95.0,A
4475,5131,6703,4.74493212836325,6,LA,18,93.0,A
4476,5132,6704,4.605170185988092,2,NYC,1,100.0,A
4477,5133,6705,4.454347296253506,2,DC,36,95.0,A
4478,5134,6707,4.653960350157523,4,SF,16,91.0,A
4479,5135,6708,5.1929568508902095,4,NYC,3,100.0,A
4480,5136,6709,4.859812404361672,2,LA,63,87.0,B
4481,5137,6711,5.0689042022202315,7,LA,12,97.0,A
4482,5138,6713,4.7791234931115305,6,Boston,20,96.0,A
4483,5140,6716,4.997212273764115,2,Boston,14,90.0,A
4484,5141,6717,4.219507705176107,2,LA,129,99.0,A
4485,5142,6718,5.293304824724492,5,LA,5,96.0,A
4486,5143,6719,5.2094861528414205,5,Boston,3,87.0,B
4487,5144,6720,4.0943445622221,1,Boston,5,96.0,A
4488,5145,6722,5.700443573390688,3,LA,1,80.0,B
4489,5146,6723,5.1647859739235145,4,NYC,3,100.0,A
4490,5147,6724,4.174387269895637,2,DC,7,97.0,A
4491,5148,6725,4.4998096703302615,2,NYC,14,91.0,A
4492,5149,6726,4.605170185988092,2,NYC,8,100.0,A
4493,5150,6728,5.68697535633982,2,Boston,42,97.0,A
4494,5151,6730,4.605170185988092,2,LA,2,90.0,A
4495,5152,6731,5.703782474656202,4,LA,2,100.0,A
4496,5153,6732,5.1298987149230735,2,SF,51,98.0,A
4497,5154,6733,5.1647859739235145,3,SF,73,93.0,A
4498,5155,6734,4.787491742782046,2,SF,15,100.0,A
4499,5156,6735,5.1298987149230735,9,LA,59,87.0,B
4500,5157,6736,4.605170185988092,2,LA,81,93.0,A
4501,5158,6737,4.553876891600541,1,NYC,5,96.0,A
4502,5159,6738,5.298317366548036,3,Boston,44,98.0,A
4503,5160,6740,7.090076835776093,6,SF,13,100.0,A
4504,5161,6741,4.442651256490317,4,Chicago,25,98.0,A
4505,5163,6743,4.59511985013459,3,NYC,32,93.0,A
4506,5164,6745,4.653960350157523,3,LA,136,96.0,A
4507,5165,6746,4.0943445622221,2,Chicago,43,97.0,A
4508,5168,6749,5.700443573390688,6,Chicago,15,100.0,A
4509,5169,6750,5.5606816310155285,6,NYC,3,80.0,B
4510,5170,6752,4.174387269895637,2,NYC,3,100.0,A
4511,5171,6753,5.66988092298052,5,NYC,78,82.0,B
4512,5172,6754,4.0943445622221,1,LA,11,100.0,A
4513,5173,6755,5.0106352940962555,2,NYC,16,99.0,A
4514,5174,6756,4.060443010546419,2,Boston,45,93.0,A
4515,5175,6758,5.135798437050261,6,NYC,6,80.0,B
4516,5177,6761,4.48863636973214,8,LA,16,93.0,A
4517,5178,6764,5.666426688112433,4,NYC,3,100.0,A
4518,5179,6765,4.0943445622221,2,LA,4,100.0,A
4519,5180,6766,5.351858133476067,2,LA,19,99.0,A
4520,5181,6767,4.0943445622221,2,NYC,40,96.0,A
4521,5182,6769,4.174387269895637,3,DC,15,88.0,B
4522,5183,6770,5.241747015059644,8,DC,6,83.0,B
4523,5184,6771,5.1298987149230735,4,Boston,16,95.0,A
4524,5185,6772,4.867534450455582,2,NYC,4,100.0,A
4525,5186,6773,5.1929568508902095,2,SF,8,91.0,A
4526,5187,6774,6.028278520230697,4,SF,6,93.0,A
4527,5188,6775,5.855071922202427,5,SF,5,80.0,B
4528,5189,6776,4.4188406077965965,2,NYC,12,97.0,A
4529,5190,6778,5.1647859739235145,2,NYC,1,100.0,A
4530,5191,6779,5.298317366548036,7,SF,1,80.0,B
4531,5192,6781,5.298317366548036,2,NYC,5,96.0,A
4532,5194,6783,4.7791234931115305,2,SF,150,99.0,A
4533,5195,6784,4.700480365792417,3,LA,6,93.0,A
4534,5197,6786,5.0106352940962555,2,SF,2,90.0,A
4535,5198,6787,4.7791234931115305,2,Chicago,28,91.0,A
4536,5199,6788,4.59511985013459,4,LA,6,97.0,A
4537,5200,6789,5.0106352940962555,3,Boston,3,100.0,A
4538,5201,6790,4.276666119016055,2,SF,9,91.0,A
4539,5202,6792,4.605170185988092,2,LA,24,98.0,A
4540,5203,6793,6.395261598115449,6,NYC,17,85.0,B
4541,5205,6795,5.0106352940962555,2,NYC,5,88.0,B
4542,5207,6797,5.493061443340548,4,SF,1,100.0,A
4543,5209,6799,5.0106352940962555,2,NYC,9,89.0,B
4544,5210,6800,5.0106352940962555,2,SF,15,93.0,A
4545,5211,6801,5.991464547107983,3,Chicago,2,100.0,A
4546,5212,6802,4.787491742782046,3,DC,27,97.0,A
4547,5213,6803,5.521460917862246,4,LA,1,100.0,A
4548,5214,6805,4.248495242049359,1,NYC,2,100.0,A
4549,5215,6806,4.007333185232471,2,Chicago,4,90.0,A
4550,5216,6807,4.59511985013459,2,NYC,5,96.0,A
4551,5218,6809,5.298317366548036,4,LA,27,98.0,A
4552,5219,6811,5.298317366548036,4,DC,31,97.0,A
4553,5220,6812,4.07753744390572,2,LA,65,91.0,A
4554,5221,6813,5.105945473900579,4,DC,82,96.0,A
4555,5222,6814,5.926926025970412,8,Boston,68,100.0,A
4556,5223,6815,5.703782474656202,3,DC,1,100.0,A
4557,5224,6816,5.1647859739235145,2,NYC,23,90.0,A
4558,5225,6817,4.174387269895637,2,NYC,64,92.0,A
4559,5226,6818,5.298317366548036,5,DC,8,98.0,A
4560,5228,6820,4.605170185988092,3,NYC,1,100.0,A
4561,5229,6821,5.003946305945459,6,Boston,39,94.0,A
4562,5230,6822,4.718498871295094,2,DC,7,89.0,B
4563,5231,6823,4.8283137373023015,3,LA,2,90.0,A
4564,5232,6824,5.940171252720432,5,LA,1,100.0,A
4565,5233,6825,4.330733340286331,2,LA,29,97.0,A
4566,5234,6826,4.700480365792417,2,NYC,85,100.0,A
4567,5235,6827,5.298317366548036,2,LA,16,100.0,A
4568,5236,6829,4.770684624465665,3,NYC,5,96.0,A
4569,5237,6830,5.3471075307174685,4,NYC,9,75.0,C
4570,5238,6831,5.1647859739235145,6,DC,136,96.0,A
4571,5239,6832,5.241747015059644,8,NYC,23,98.0,A
4572,5241,6834,5.272999558563747,2,SF,122,99.0,A
4573,5243,6836,5.220355825078324,4,SF,25,89.0,B
4574,5245,6839,4.174387269895637,2,NYC,14,97.0,A
4575,5248,6844,4.0943445622221,5,DC,11,84.0,B
4576,5250,6846,5.0106352940962555,4,NYC,3,100.0,A
4577,5251,6847,5.0106352940962555,4,NYC,3,100.0,A
4578,5252,6848,5.6167710976665735,2,SF,3,93.0,A
4579,5253,6850,5.1647859739235145,3,LA,12,98.0,A
4580,5254,6852,5.298317366548036,4,NYC,15,98.0,A
4581,5255,6853,4.8283137373023015,3,NYC,20,98.0,A
4582,5256,6854,4.59511985013459,2,LA,15,97.0,A
4583,5257,6855,5.293304824724492,2,LA,9,91.0,A
4584,5258,6857,4.976733742420574,2,Boston,26,93.0,A
4585,5259,6858,4.553876891600541,1,DC,7,90.0,A
4586,5261,6860,6.212606095751518,8,SF,23,96.0,A
4587,5262,6861,5.1647859739235145,6,LA,13,100.0,A
4588,5263,6862,4.90527477843843,3,NYC,4,100.0,A
4589,5264,6863,5.1647859739235145,2,LA,16,94.0,A
4590,5265,6864,5.662960480135946,2,NYC,13,92.0,A
4591,5266,6865,4.248495242049359,2,NYC,2,100.0,A
4592,5267,6866,5.003946305945459,2,LA,4,100.0,A
4593,5268,6867,4.59511985013459,2,Chicago,1,100.0,A
4594,5269,6868,4.9344739331306915,4,SF,36,93.0,A
4595,5270,6870,5.978885764901122,3,NYC,17,93.0,A
4596,5271,6872,5.703782474656202,4,LA,11,100.0,A
4597,5272,6873,4.8283137373023015,3,Chicago,3,100.0,A
4598,5273,6874,5.272999558563747,2,DC,18,97.0,A
4599,5274,6875,5.521460917862246,4,DC,18,98.0,A
4600,5275,6877,4.4998096703302615,2,Chicago,155,95.0,A
4601,5277,6882,4.804021044733257,1,NYC,12,100.0,A
4602,5279,6884,4.59511985013459,2,NYC,54,91.0,A
4603,5280,6885,4.700480365792417,4,LA,5,92.0,A
4604,5282,6887,4.31748811353631,2,LA,21,99.0,A
4605,5283,6888,4.07753744390572,2,LA,44,99.0,A
4606,5285,6890,4.4998096703302615,2,NYC,5,100.0,A
4607,5286,6891,4.882801922586372,2,LA,35,96.0,A
4608,5287,6892,5.0998664278242005,4,LA,15,99.0,A
4609,5288,6893,5.765191102784844,6,Boston,22,96.0,A
4610,5289,6894,4.248495242049359,2,NYC,118,94.0,A
4611,5290,6895,4.74493212836325,5,LA,4,80.0,B
4612,5291,6896,5.0106352940962555,2,NYC,1,100.0,A
4613,5292,6897,4.1588830833596715,2,LA,1,100.0,A
4614,5293,6901,5.389071729816501,6,Chicago,7,77.0,C
4615,5294,6902,4.700480365792417,2,LA,2,100.0,A
4616,5295,6903,4.394449154672439,2,Boston,23,86.0,B
4617,5297,6908,4.31748811353631,2,NYC,3,100.0,A
4618,5298,6909,4.382026634673881,2,NYC,1,100.0,A
4619,5299,6911,4.31748811353631,2,LA,2,100.0,A
4620,5300,6912,4.4998096703302615,1,NYC,1,100.0,A
4621,5301,6913,4.787491742782046,3,NYC,1,100.0,A
4622,5302,6915,4.859812404361672,4,Chicago,6,93.0,A
4623,5303,6916,4.248495242049359,3,LA,3,100.0,A
4624,5304,6917,4.976733742420574,2,SF,115,97.0,A
4625,5305,6918,5.988961416889862,8,LA,28,94.0,A
4626,5306,6919,4.941642422609304,3,DC,15,89.0,B
4627,5307,6923,4.382026634673881,2,NYC,3,100.0,A
4628,5308,6924,4.700480365792417,2,NYC,1,80.0,B
4629,5310,6927,5.272999558563747,2,SF,3,100.0,A
4630,5311,6928,4.605170185988092,3,LA,1,100.0,A
4631,5312,6929,4.787491742782046,2,NYC,8,93.0,A
4632,5313,6930,4.8283137373023015,3,SF,13,98.0,A
4633,5315,6932,4.248495242049359,3,NYC,4,85.0,B
4634,5316,6933,6.309918278226516,10,LA,5,96.0,A
4635,5317,6934,4.31748811353631,1,SF,104,96.0,A
4636,5318,6935,5.298317366548036,4,Chicago,16,99.0,A
4637,5320,6937,4.442651256490317,1,LA,75,95.0,A
4638,5321,6938,4.59511985013459,5,NYC,7,80.0,B
4639,5323,6940,5.075173815233828,4,NYC,7,100.0,A
4640,5324,6943,4.31748811353631,3,Chicago,37,98.0,A
4641,5326,6945,4.248495242049359,2,LA,33,91.0,A
4642,5327,6946,6.51471269087253,6,SF,1,100.0,A
4643,5328,6948,4.859812404361672,4,NYC,86,86.0,B
4644,5329,6949,5.187385805840755,5,SF,41,93.0,A
4645,5330,6950,4.867534450455582,5,Chicago,109,98.0,A
4646,5331,6951,4.0943445622221,2,NYC,4,95.0,A
4647,5332,6952,6.1268691841141845,16,LA,59,96.0,A
4648,5333,6954,5.247024072160486,2,NYC,1,80.0,B
4649,5334,6956,4.31748811353631,2,NYC,33,100.0,A
4650,5335,6958,4.8283137373023015,2,DC,19,96.0,A
4651,5336,6959,4.007333185232471,2,NYC,21,100.0,A
4652,5337,6960,4.3694478524670215,2,LA,86,91.0,A
4653,5338,6962,5.003946305945459,2,NYC,1,100.0,A
4654,5340,6964,5.796057750765373,4,NYC,12,87.0,B
4655,5341,6965,4.4998096703302615,1,Boston,5,85.0,B
4656,5342,6966,4.0943445622221,2,NYC,62,92.0,A
4657,5343,6967,4.007333185232471,2,NYC,26,97.0,A
4658,5345,6969,5.700443573390688,5,SF,17,98.0,A
4659,5346,6970,4.382026634673881,2,LA,53,99.0,A
4660,5347,6971,4.553876891600541,6,NYC,32,89.0,B
4661,5348,6972,4.23410650459726,4,Boston,57,81.0,B
4662,5349,6973,5.272999558563747,2,LA,24,100.0,A
4663,5350,6974,5.521460917862246,7,LA,33,95.0,A
4664,5351,6975,4.382026634673881,4,Chicago,17,84.0,B
4665,5352,6977,5.003946305945459,2,SF,22,98.0,A
4666,5353,6978,4.442651256490317,2,LA,2,100.0,A
4667,5355,6981,5.1647859739235145,5,NYC,32,98.0,A
4668,5356,6982,5.0106352940962555,4,LA,4,100.0,A
4669,5357,6985,5.272999558563747,4,SF,35,99.0,A
4670,5360,6988,4.59511985013459,2,NYC,16,94.0,A
4671,5361,6990,4.382026634673881,2,NYC,7,91.0,A
4672,5362,6991,4.07753744390572,2,NYC,1,100.0,A
4673,5363,6992,4.605170185988092,2,LA,27,99.0,A
4674,5364,6993,4.553876891600541,3,Chicago,1,100.0,A
4675,5365,6995,5.105945473900579,6,LA,48,90.0,A
4676,5366,6998,5.0106352940962555,4,NYC,1,100.0,A
4677,5367,6999,5.003946305945459,2,SF,143,93.0,A
4678,5368,7000,4.983606621708336,4,LA,70,99.0,A
4679,5370,7004,4.941642422609304,3,NYC,2,100.0,A
4680,5371,7005,4.59511985013459,2,NYC,43,99.0,A
4681,5372,7006,4.867534450455582,2,LA,8,98.0,A
4682,5374,7009,4.31748811353631,1,NYC,3,100.0,A
4683,5375,7012,4.867534450455582,3,LA,20,96.0,A
4684,5376,7013,5.1647859739235145,3,NYC,25,100.0,A
4685,5377,7014,5.298317366548036,4,NYC,10,91.0,A
4686,5378,7015,4.0943445622221,1,NYC,3,93.0,A
4687,5379,7016,5.220355825078324,4,Boston,6,100.0,A
4688,5380,7017,4.700480365792417,2,NYC,47,97.0,A
4689,5381,7018,4.330733340286331,5,LA,2,100.0,A
4690,5382,7019,4.276666119016055,2,DC,27,88.0,B
4691,5383,7020,5.1647859739235145,2,LA,45,100.0,A
4692,5384,7022,5.075173815233828,4,LA,7,100.0,A
4693,5385,7025,4.634728988229637,2,LA,7,97.0,A
4694,5386,7026,4.976733742420574,5,NYC,3,100.0,A
4695,5387,7027,4.59511985013459,6,LA,9,76.0,C
4696,5388,7029,4.584967478670572,6,NYC,5,92.0,A
4697,5389,7030,4.74493212836325,2,LA,12,95.0,A
4698,5390,7032,4.31748811353631,2,Boston,26,95.0,A
4699,5391,7033,4.31748811353631,2,DC,469,96.0,A
4700,5392,7034,4.976733742420574,2,NYC,2,80.0,B
4701,5393,7035,4.584967478670572,1,LA,9,98.0,A
4702,5396,7038,6.150602768446277,6,LA,2,100.0,A
4703,5397,7039,5.075173815233828,3,Boston,5,100.0,A
4704,5399,7041,5.075173815233828,2,LA,8,98.0,A
4705,5400,7042,4.442651256490317,3,NYC,52,94.0,A
4706,5401,7043,4.31748811353631,2,NYC,8,98.0,A
4707,5403,7045,4.553876891600541,3,LA,18,97.0,A
4708,5404,7046,4.553876891600541,2,NYC,2,100.0,A
4709,5405,7047,5.521460917862246,2,NYC,16,99.0,A
4710,5406,7048,5.4380793089231965,12,DC,27,87.0,B
4711,5408,7051,4.700480365792417,2,LA,336,95.0,A
4712,5409,7052,5.0106352940962555,3,NYC,4,80.0,B
4713,5410,7054,5.1298987149230735,3,LA,1,100.0,A
4714,5413,7060,5.58724865840025,3,Boston,2,100.0,A
4715,5414,7061,4.59511985013459,7,NYC,19,98.0,A
4716,5415,7063,4.48863636973214,3,LA,46,92.0,A
4717,5416,7064,4.7791234931115305,3,NYC,7,100.0,A
4718,5417,7065,4.787491742782046,2,NYC,4,80.0,B
4719,5418,7066,5.720311776607412,6,Chicago,9,85.0,B
4720,5419,7067,4.174387269895637,1,NYC,1,100.0,A
4721,5420,7068,4.605170185988092,2,Chicago,29,98.0,A
4722,5421,7069,4.31748811353631,2,SF,166,94.0,A
4723,5422,7071,5.2832037287379885,4,NYC,12,96.0,A
